日期,开盘价,收盘价
2024-03-04,0.857,0.856
2024-03-05,0.851,0.857
2024-03-06,0.854,0.85
2024-03-07,0.851,0.832
2024-03-08,0.833,0.841
2024-03-11,0.837,0.857
2024-03-12,0.858,0.856
2024-03-13,0.859,0.853
2024-03-14,0.85,0.842
2024-03-15,0.841,0.847
2024-03-18,0.847,0.864
2024-03-19,0.862,0.852
2024-03-20,0.851,0.854
2024-03-21,0.86,0.846
2024-03-22,0.842,0.832
2024-03-25,0.831,0.82
2024-03-26,0.819,0.81
2024-03-27,0.809,0.789
2024-03-28,0.788,0.799
2024-03-29,0.798,0.8
2024-04-01,0.803,0.813
2024-04-02,0.813,0.806
2024-04-03,0.806,0.794
2024-04-08,0.792,0.778
2024-04-09,0.776,0.785
2024-04-10,0.786,0.773
2024-04-11,0.771,0.774
2024-04-12,0.776,0.773
2024-04-15,0.773,0.785
2024-04-16,0.78,0.768
2024-04-17,0.772,0.785
2024-04-18,0.782,0.781
2024-04-19,0.776,0.765
2024-04-22,0.759,0.766
2024-04-23,0.768,0.763
2024-04-24,0.765,0.773
2024-04-25,0.77,0.768
2024-04-26,0.768,0.787
2024-04-29,0.79,0.812
2024-04-30,0.81,0.804
2024-05-06,0.817,0.813
2024-05-07,0.812,0.806
2024-05-08,0.804,0.797
2024-05-09,0.797,0.815
2024-05-10,0.815,0.804
2024-05-13,0.798,0.798
2024-05-14,0.801,0.796
2024-05-15,0.795,0.784
2024-05-16,0.786,0.781
2024-05-17,0.779,0.79
2024-05-20,0.789,0.789
2024-05-21,0.787,0.783
2024-05-22,0.784,0.789
2024-05-23,0.787,0.777
2024-05-24,0.776,0.761
2024-05-27,0.76,0.772
2024-05-28,0.77,0.769
2024-05-29,0.768,0.769
2024-05-30,0.768,0.777
2024-05-31,0.778,0.778
2024-06-03,0.778,0.785
2024-06-04,0.784,0.789
2024-06-05,0.788,0.788
2024-06-06,0.792,0.779
2024-06-07,0.779,0.775
2024-06-11,0.774,0.794
2024-06-12,0.797,0.793
2024-06-13,0.795,0.796
2024-06-14,0.794,0.791
2024-06-17,0.788,0.794
2024-06-18,0.794,0.794
2024-06-19,0.794,0.787
2024-06-20,0.789,0.791
2024-06-21,0.787,0.795
2024-06-24,0.793,0.774
2024-06-25,0.773,0.751
2024-06-26,0.751,0.764
2024-06-27,0.76,0.75
2024-06-28,0.749,0.745
2024-07-01,0.745,0.743
2024-07-02,0.741,0.732
2024-07-03,0.733,0.734
2024-07-04,0.735,0.723
2024-07-05,0.721,0.731
2024-07-08,0.729,0.724
2024-07-09,0.722,0.742
2024-07-10,0.74,0.743
2024-07-11,0.754,0.751
2024-07-12,0.747,0.752
2024-07-15,0.749,0.748
2024-07-16,0.746,0.764
2024-07-17,0.763,0.762
2024-07-18,0.757,0.769
2024-07-19,0.765,0.784
2024-07-22,0.784,0.787
2024-07-23,0.786,0.756
2024-07-24,0.754,0.746
2024-07-25,0.743,0.748
2024-07-26,0.749,0.753
2024-07-29,0.754,0.74
2024-07-30,0.738,0.743
2024-07-31,0.742,0.778
2024-08-01,0.779,0.774
2024-08-02,0.767,0.762
2024-08-05,0.756,0.738
2024-08-06,0.747,0.748
2024-08-07,0.748,0.742
2024-08-08,0.739,0.745
2024-08-09,0.751,0.742
2024-08-12,0.739,0.742
2024-08-13,0.742,0.746
2024-08-14,0.746,0.736
2024-08-15,0.734,0.743
2024-08-16,0.742,0.74
2024-08-19,0.74,0.739
2024-08-20,0.739,0.728
2024-08-21,0.726,0.726
2024-08-22,0.727,0.719
2024-08-23,0.717,0.72
2024-08-26,0.718,0.715
2024-08-27,0.714,0.708
2024-08-28,0.706,0.704
2024-08-29,0.701,0.713
2024-08-30,0.711,0.728
2024-09-02,0.725,0.703
2024-09-03,0.702,0.708
2024-09-04,0.703,0.705
2024-09-05,0.705,0.705
2024-09-06,0.706,0.696
2024-09-09,0.692,0.687
2024-09-10,0.689,0.692
2024-09-11,0.689,0.695
2024-09-12,0.697,0.69
2024-09-13,0.689,0.683
2024-09-18,0.685,0.678
2024-09-19,0.68,0.683
2024-09-20,0.682,0.678
2024-09-23,0.678,0.674
2024-09-24,0.68,0.699
2024-09-25,0.706,0.7
2024-09-26,0.698,0.728
2024-09-27,0.739,0.792
2024-09-30,0.85,0.95
2024-10-08,1.14,1.14
2024-10-09,1.138,1.096
2024-10-10,1.091,1.026
2024-10-11,1.0,0.951
2024-10-14,0.949,0.974
2024-10-15,0.965,0.946
2024-10-16,0.92,0.923
2024-10-17,0.942,0.926
2024-10-18,0.926,1.041
2024-10-21,1.05,1.05
2024-10-22,1.031,1.037
2024-10-23,1.03,1.032
2024-10-24,1.024,1.029
2024-10-25,1.034,1.045
2024-10-28,1.04,1.039
2024-10-29,1.04,1.028
2024-10-30,1.02,1.008
2024-10-31,1.006,1.02
2024-11-01,1.01,0.99
2024-11-04,0.985,1.004
2024-11-05,1.004,1.05
2024-11-06,1.054,1.053
2024-11-07,1.042,1.087
2024-11-08,1.109,1.081
2024-11-11,1.082,1.13
2024-11-12,1.13,1.105
2024-11-13,1.095,1.116
2024-11-14,1.11,1.08
2024-11-15,1.076,1.04
2024-11-18,1.04,1.02
2024-11-19,1.025,1.052
2024-11-20,1.045,1.055
2024-11-21,1.055,1.064
2024-11-22,1.062,1.022
2024-11-25,1.021,1.008
2024-11-26,1.005,1.002
2024-11-27,1.001,1.038
2024-11-28,1.037,1.034
2024-11-29,1.031,1.06
2024-12-02,1.06,1.068
2024-12-03,1.068,1.057
2024-12-04,1.072,1.05
2024-12-05,1.045,1.053
2024-12-06,1.056,1.067
2024-12-09,1.065,1.054
2024-12-10,1.117,1.063
2024-12-11,1.058,1.059
2024-12-12,1.059,1.063
2024-12-13,1.057,1.042
2024-12-16,1.04,1.025
2024-12-17,1.022,1.019
2024-12-18,1.022,1.033
2024-12-19,1.022,1.045
2024-12-20,1.041,1.065
2024-12-23,1.065,1.052
2024-12-24,1.056,1.069
2024-12-25,1.072,1.072
2024-12-26,1.07,1.081
2024-12-27,1.08,1.074
2024-12-30,1.07,1.077
2024-12-31,1.076,1.045
