日期,开盘价,收盘价
2023-10-12,1.969,1.968
2023-10-13,1.954,1.945
2023-10-16,1.945,1.906
2023-10-17,1.91,1.912
2023-10-18,1.906,1.887
2023-10-19,1.878,1.867
2023-10-20,1.86,1.85
2023-10-23,1.845,1.815
2023-10-24,1.818,1.832
2023-10-25,1.844,1.815
2023-10-26,1.802,1.829
2023-10-27,1.82,1.881
2023-10-30,1.874,1.926
2023-10-31,1.92,1.916
2023-11-01,1.921,1.908
2023-11-02,1.912,1.89
2023-11-03,1.894,1.918
2023-11-06,1.93,1.981
2023-11-07,1.974,1.967
2023-11-08,1.964,1.971
2023-11-09,1.968,1.967
2023-11-10,1.958,1.955
2023-11-13,1.965,1.958
2023-11-14,1.957,1.953
2023-11-15,1.98,1.963
2023-11-16,1.961,1.925
2023-11-17,1.92,1.934
2023-11-20,1.934,1.942
2023-11-21,1.949,1.931
2023-11-22,1.923,1.899
2023-11-23,1.898,1.911
2023-11-24,1.908,1.888
2023-11-27,1.883,1.878
2023-11-28,1.874,1.89
2023-11-29,1.886,1.867
2023-11-30,1.869,1.874
2023-12-01,1.873,1.881
2023-12-04,1.878,1.858
2023-12-05,1.854,1.823
2023-12-06,1.818,1.834
2023-12-07,1.828,1.829
2023-12-08,1.831,1.843
2023-12-11,1.836,1.868
2023-12-12,1.861,1.856
2023-12-13,1.85,1.822
2023-12-14,1.833,1.812
2023-12-15,1.82,1.802
2023-12-18,1.792,1.773
2023-12-19,1.771,1.781
2023-12-20,1.783,1.755
2023-12-21,1.749,1.787
2023-12-22,1.779,1.78
2023-12-25,1.777,1.783
2023-12-26,1.78,1.761
2023-12-27,1.762,1.763
2023-12-28,1.761,1.833
2023-12-29,1.828,1.842
2024-01-02,1.842,1.806
2024-01-03,1.802,1.787
2024-01-04,1.783,1.754
2024-01-05,1.751,1.728
2024-01-08,1.724,1.699
2024-01-09,1.702,1.706
2024-01-10,1.696,1.698
2024-01-11,1.694,1.732
2024-01-12,1.722,1.714
2024-01-15,1.702,1.698
2024-01-16,1.692,1.708
2024-01-17,1.7,1.656
2024-01-18,1.643,1.683
2024-01-19,1.675,1.669
2024-01-22,1.663,1.623
2024-01-23,1.62,1.642
2024-01-24,1.65,1.65
2024-01-25,1.641,1.675
2024-01-26,1.665,1.637
2024-01-29,1.638,1.58
2024-01-30,1.57,1.544
2024-01-31,1.544,1.533
2024-02-01,1.527,1.548
2024-02-02,1.546,1.508
2024-02-05,1.491,1.527
2024-02-06,1.508,1.623
2024-02-07,1.622,1.66
2024-02-08,1.67,1.681
2024-02-19,1.704,1.697
2024-02-20,1.688,1.696
2024-02-21,1.681,1.703
2024-02-22,1.7,1.71
2024-02-23,1.717,1.709
2024-02-26,1.706,1.704
2024-02-27,1.696,1.746
2024-02-28,1.749,1.701
2024-02-29,1.696,1.761
2024-03-01,1.757,1.775
2024-03-04,1.773,1.783
2024-03-05,1.771,1.78
2024-03-06,1.773,1.782
2024-03-07,1.779,1.742
2024-03-08,1.745,1.756
2024-03-11,1.76,1.84
2024-03-12,1.845,1.851
2024-03-13,1.854,1.841
2024-03-14,1.841,1.832
2024-03-15,1.825,1.833
2024-03-18,1.85,1.875
2024-03-19,1.87,1.853
2024-03-20,1.848,1.856
2024-03-21,1.86,1.846
2024-03-22,1.843,1.817
2024-03-25,1.809,1.781
2024-03-26,1.782,1.792
2024-03-27,1.787,1.742
2024-03-28,1.74,1.758
2024-03-29,1.756,1.768
2024-04-01,1.78,1.822
2024-04-02,1.822,1.808
2024-04-03,1.804,1.79
2024-04-08,1.785,1.758
2024-04-09,1.759,1.777
2024-04-10,1.774,1.739
2024-04-11,1.725,1.731
2024-04-12,1.73,1.713
2024-04-15,1.712,1.746
2024-04-16,1.74,1.713
2024-04-17,1.718,1.747
2024-04-18,1.739,1.738
2024-04-19,1.725,1.705
2024-04-22,1.695,1.703
2024-04-23,1.708,1.705
2024-04-24,1.709,1.719
2024-04-25,1.71,1.716
2024-04-26,1.717,1.774
2024-04-29,1.78,1.837
2024-04-30,1.837,1.816
2024-05-06,1.852,1.853
2024-05-07,1.851,1.85
2024-05-08,1.847,1.821
2024-05-09,1.828,1.856
2024-05-10,1.858,1.84
2024-05-13,1.819,1.817
2024-05-14,1.821,1.813
2024-05-15,1.814,1.797
2024-05-16,1.806,1.801
2024-05-17,1.795,1.824
2024-05-20,1.828,1.831
2024-05-21,1.826,1.818
2024-05-22,1.819,1.839
2024-05-23,1.837,1.811
2024-05-24,1.804,1.781
2024-05-27,1.784,1.792
2024-05-28,1.784,1.769
2024-05-29,1.768,1.772
2024-05-30,1.772,1.777
2024-05-31,1.781,1.772
2024-06-03,1.769,1.782
2024-06-04,1.778,1.806
2024-06-05,1.805,1.796
2024-06-06,1.804,1.785
2024-06-07,1.784,1.748
2024-06-11,1.735,1.752
2024-06-12,1.746,1.743
2024-06-13,1.752,1.742
2024-06-14,1.745,1.756
2024-06-17,1.746,1.768
2024-06-18,1.769,1.776
2024-06-19,1.781,1.753
2024-06-20,1.75,1.728
2024-06-21,1.725,1.723
2024-06-24,1.711,1.696
2024-06-25,1.694,1.666
2024-06-26,1.665,1.699
2024-06-27,1.689,1.67
2024-06-28,1.665,1.652
2024-07-01,1.648,1.65
2024-07-02,1.643,1.633
2024-07-03,1.633,1.629
2024-07-04,1.633,1.616
2024-07-05,1.615,1.623
2024-07-08,1.615,1.596
2024-07-09,1.594,1.62
2024-07-10,1.609,1.618
2024-07-11,1.64,1.654
2024-07-12,1.648,1.653
2024-07-15,1.644,1.64
2024-07-16,1.638,1.664
2024-07-17,1.66,1.663
2024-07-18,1.653,1.686
2024-07-19,1.673,1.692
2024-07-22,1.693,1.693
2024-07-23,1.691,1.64
2024-07-24,1.634,1.619
2024-07-25,1.61,1.614
2024-07-26,1.617,1.627
2024-07-29,1.622,1.604
2024-07-30,1.6,1.601
2024-07-31,1.594,1.658
2024-08-01,1.659,1.636
2024-08-02,1.621,1.609
2024-08-05,1.592,1.576
2024-08-06,1.594,1.597
2024-08-07,1.593,1.589
2024-08-08,1.582,1.582
2024-08-09,1.59,1.566
2024-08-12,1.566,1.563
2024-08-13,1.562,1.578
2024-08-14,1.575,1.555
2024-08-15,1.551,1.565
2024-08-16,1.564,1.561
2024-08-19,1.56,1.559
2024-08-20,1.561,1.539
2024-08-21,1.532,1.529
2024-08-22,1.53,1.516
2024-08-23,1.512,1.517
2024-08-26,1.517,1.515
2024-08-27,1.511,1.5
2024-08-28,1.499,1.501
2024-08-29,1.488,1.513
2024-08-30,1.511,1.552
2024-09-02,1.547,1.507
2024-09-03,1.504,1.525
2024-09-04,1.512,1.525
2024-09-05,1.525,1.536
2024-09-06,1.535,1.508
2024-09-09,1.5,1.513
2024-09-10,1.514,1.512
2024-09-11,1.51,1.528
2024-09-12,1.536,1.525
2024-09-13,1.525,1.509
2024-09-18,1.505,1.504
2024-09-19,1.511,1.519
2024-09-20,1.516,1.508
2024-09-23,1.507,1.501
2024-09-24,1.515,1.587
2024-09-25,1.621,1.61
2024-09-26,1.604,1.686
2024-09-27,1.713,1.86
2024-09-30,2.0,2.232
2024-10-08,2.678,2.678
2024-10-09,2.41,2.242
2024-10-10,2.241,2.174
2024-10-11,2.134,2.06
2024-10-14,2.078,2.116
2024-10-15,2.094,2.045
2024-10-16,2.001,2.0
2024-10-17,2.019,1.995
2024-10-18,1.986,2.156
2024-10-21,2.162,2.167
2024-10-22,2.158,2.175
2024-10-23,2.166,2.162
2024-10-24,2.149,2.132
2024-10-25,2.147,2.196
2024-10-28,2.193,2.188
2024-10-29,2.191,2.135
2024-10-30,2.119,2.111
2024-10-31,2.105,2.122
2024-11-01,2.104,2.084
2024-11-04,2.081,2.145
2024-11-05,2.144,2.249
2024-11-06,2.249,2.223
2024-11-07,2.202,2.306
2024-11-08,2.355,2.282
2024-11-11,2.25,2.349
2024-11-12,2.365,2.345
2024-11-13,2.325,2.372
2024-11-14,2.37,2.288
2024-11-15,2.276,2.204
2024-11-18,2.205,2.149
2024-11-19,2.155,2.215
2024-11-20,2.201,2.223
2024-11-21,2.213,2.223
2024-11-22,2.218,2.136
2024-11-25,2.14,2.132
2024-11-26,2.122,2.109
2024-11-27,2.1,2.165
2024-11-28,2.162,2.128
2024-11-29,2.122,2.179
2024-12-02,2.172,2.211
2024-12-03,2.211,2.198
2024-12-04,2.195,2.17
2024-12-05,2.167,2.177
2024-12-06,2.18,2.224
2024-12-09,2.219,2.206
2024-12-10,2.32,2.221
2024-12-11,2.215,2.218
2024-12-12,2.217,2.248
2024-12-13,2.231,2.193
2024-12-16,2.19,2.158
2024-12-17,2.156,2.159
2024-12-18,2.167,2.158
2024-12-19,2.137,2.171
2024-12-20,2.166,2.169
2024-12-23,2.163,2.147
2024-12-24,2.148,2.17
2024-12-25,2.173,2.156
2024-12-26,2.16,2.166
2024-12-27,2.166,2.163
2024-12-30,2.158,2.165
2024-12-31,2.162,2.102
