日期,开盘价,收盘价
2023-08-28,2.332,2.223
2023-08-29,2.223,2.271
2023-08-30,2.271,2.273
2023-08-31,2.273,2.26
2023-09-01,2.26,2.263
2023-09-04,2.269,2.295
2023-09-05,2.296,2.281
2023-09-06,2.277,2.279
2023-09-07,2.282,2.246
2023-09-08,2.232,2.248
2023-09-11,2.252,2.27
2023-09-12,2.273,2.271
2023-09-13,2.268,2.247
2023-09-14,2.249,2.246
2023-09-15,2.25,2.246
2023-09-18,2.244,2.254
2023-09-19,2.254,2.243
2023-09-20,2.24,2.229
2023-09-21,2.229,2.209
2023-09-22,2.206,2.247
2023-09-25,2.248,2.234
2023-09-26,2.233,2.227
2023-09-27,2.232,2.237
2023-09-28,2.242,2.241
2023-10-09,2.239,2.229
2023-10-10,2.228,2.217
2023-10-11,2.22,2.215
2023-10-12,2.225,2.232
2023-10-13,2.218,2.22
2023-10-16,2.226,2.199
2023-10-17,2.201,2.203
2023-10-18,2.203,2.176
2023-10-19,2.174,2.155
2023-10-20,2.147,2.14
2023-10-23,2.137,2.082
2023-10-24,2.093,2.107
2023-10-25,2.126,2.116
2023-10-26,2.116,2.124
2023-10-27,2.124,2.162
2023-10-30,2.16,2.182
2023-10-31,2.182,2.176
2023-11-01,2.176,2.173
2023-11-02,2.173,2.152
2023-11-03,2.153,2.17
2023-11-06,2.182,2.206
2023-11-07,2.203,2.208
2023-11-08,2.208,2.207
2023-11-09,2.204,2.201
2023-11-10,2.197,2.194
2023-11-13,2.198,2.207
2023-11-14,2.206,2.217
2023-11-15,2.238,2.228
2023-11-16,2.22,2.207
2023-11-17,2.201,2.215
2023-11-20,2.216,2.229
2023-11-21,2.24,2.221
2023-11-22,2.22,2.195
2023-11-23,2.195,2.215
2023-11-24,2.214,2.198
2023-11-27,2.195,2.192
2023-11-28,2.193,2.201
2023-11-29,2.202,2.189
2023-11-30,2.189,2.183
2023-12-01,2.181,2.191
2023-12-04,2.194,2.19
2023-12-05,2.185,2.15
2023-12-06,2.141,2.158
2023-12-07,2.156,2.157
2023-12-08,2.157,2.165
2023-12-11,2.165,2.189
2023-12-12,2.189,2.194
2023-12-13,2.189,2.171
2023-12-14,2.185,2.162
2023-12-15,2.162,2.146
2023-12-18,2.132,2.121
2023-12-19,2.121,2.12
2023-12-20,2.12,2.094
2023-12-21,2.092,2.1
2023-12-22,2.1,2.093
2023-12-25,2.096,2.092
2023-12-26,2.092,2.074
2023-12-27,2.074,2.082
2023-12-28,2.073,2.118
2023-12-29,2.118,2.136
2024-01-02,2.135,2.127
2024-01-03,2.126,2.124
2024-01-04,2.124,2.108
2024-01-05,2.104,2.082
2024-01-08,2.08,2.034
2024-01-09,2.037,2.037
2024-01-10,2.031,2.032
2024-01-11,2.027,2.054
2024-01-12,2.053,2.05
2024-01-15,2.039,2.044
2024-01-16,2.041,2.04
2024-01-17,2.035,1.994
2024-01-18,1.988,1.993
2024-01-19,1.982,1.977
2024-01-22,1.974,1.874
2024-01-23,1.871,1.918
2024-01-24,1.921,1.944
2024-01-25,1.936,1.997
2024-01-26,1.99,1.977
2024-01-29,1.978,1.938
2024-01-30,1.933,1.895
2024-01-31,1.891,1.855
2024-02-01,1.844,1.844
2024-02-02,1.838,1.796
2024-02-05,1.792,1.766
2024-02-06,1.749,1.907
2024-02-07,1.923,2.02
2024-02-08,2.039,2.033
2024-02-19,2.046,2.018
2024-02-20,2.001,2.018
2024-02-21,2.012,2.019
2024-02-22,2.015,2.032
2024-02-23,2.035,2.042
2024-02-26,2.043,2.041
2024-02-27,2.04,2.09
2024-02-28,2.091,2.04
2024-02-29,2.037,2.106
2024-03-01,2.106,2.118
2024-03-04,2.118,2.116
2024-03-05,2.105,2.105
2024-03-06,2.092,2.104
2024-03-07,2.104,2.076
2024-03-08,2.081,2.105
2024-03-11,2.103,2.141
2024-03-12,2.141,2.13
2024-03-13,2.133,2.128
2024-03-14,2.128,2.119
2024-03-15,2.118,2.146
2024-03-18,2.147,2.177
2024-03-19,2.181,2.153
2024-03-20,2.153,2.16
2024-03-21,2.16,2.148
2024-03-22,2.148,2.118
2024-03-25,2.115,2.084
2024-03-26,2.084,2.074
2024-03-27,2.074,2.031
2024-03-28,2.021,2.052
2024-03-29,2.048,2.08
2024-04-01,2.088,2.123
2024-04-02,2.123,2.115
2024-04-03,2.115,2.113
2024-04-08,2.113,2.083
2024-04-09,2.08,2.1
2024-04-10,2.1,2.073
2024-04-11,2.065,2.086
2024-04-12,2.087,2.075
2024-04-15,2.075,2.099
2024-04-16,2.099,2.043
2024-04-17,2.044,2.099
2024-04-18,2.099,2.104
2024-04-19,2.098,2.09
2024-04-22,2.084,2.073
2024-04-23,2.073,2.051
2024-04-24,2.051,2.069
2024-04-25,2.059,2.069
2024-04-26,2.07,2.116
2024-04-29,2.116,2.158
2024-04-30,2.163,2.141
2024-05-06,2.177,2.173
2024-05-07,2.173,2.174
2024-05-08,2.173,2.145
2024-05-09,2.142,2.185
2024-05-10,2.186,2.176
2024-05-13,2.169,2.163
2024-05-14,2.167,2.164
2024-05-15,2.167,2.141
2024-05-16,2.148,2.135
2024-05-17,2.136,2.165
2024-05-20,2.167,2.173
2024-05-21,2.171,2.158
2024-05-22,2.156,2.156
2024-05-23,2.153,2.117
2024-05-24,2.11,2.094
2024-05-27,2.096,2.119
2024-05-28,2.116,2.099
2024-05-29,2.099,2.104
2024-05-30,2.105,2.101
2024-05-31,2.103,2.099
2024-06-03,2.09,2.082
2024-06-04,2.082,2.11
2024-06-05,2.103,2.084
2024-06-06,2.095,2.074
2024-06-07,2.081,2.063
2024-06-11,2.061,2.07
2024-06-12,2.06,2.075
2024-06-13,2.072,2.064
2024-06-14,2.055,2.073
2024-06-17,2.065,2.064
2024-06-18,2.064,2.073
2024-06-19,2.073,2.052
2024-06-20,2.052,2.022
2024-06-21,2.021,2.024
2024-06-24,2.012,1.983
2024-06-25,1.987,1.966
2024-06-26,1.963,1.994
2024-06-27,1.982,1.96
2024-06-28,1.955,1.964
2024-07-01,1.963,1.987
2024-07-02,1.987,1.968
2024-07-03,1.968,1.951
2024-07-04,1.951,1.922
2024-07-05,1.922,1.937
2024-07-08,1.93,1.904
2024-07-09,1.902,1.941
2024-07-10,1.931,1.93
2024-07-11,1.949,1.966
2024-07-12,1.963,1.96
2024-07-15,1.955,1.947
2024-07-16,1.942,1.95
2024-07-17,1.946,1.937
2024-07-18,1.926,1.944
2024-07-19,1.933,1.944
2024-07-22,1.938,1.939
2024-07-23,1.937,1.882
2024-07-24,1.882,1.86
2024-07-25,1.856,1.856
2024-07-26,1.859,1.887
2024-07-29,1.888,1.878
2024-07-30,1.874,1.874
2024-07-31,1.874,1.954
2024-08-01,1.954,1.937
2024-08-02,1.904,1.911
2024-08-05,1.902,1.874
2024-08-06,1.886,1.894
2024-08-07,1.893,1.895
2024-08-08,1.891,1.898
2024-08-09,1.91,1.884
2024-08-12,1.882,1.883
2024-08-13,1.882,1.886
2024-08-14,1.886,1.861
2024-08-15,1.86,1.875
2024-08-16,1.875,1.865
2024-08-19,1.861,1.869
2024-08-20,1.869,1.837
2024-08-21,1.836,1.833
2024-08-22,1.834,1.812
2024-08-23,1.81,1.811
2024-08-26,1.812,1.813
2024-08-27,1.811,1.796
2024-08-28,1.789,1.796
2024-08-29,1.793,1.821
2024-08-30,1.819,1.852
2024-09-02,1.85,1.814
2024-09-03,1.814,1.835
2024-09-04,1.827,1.828
2024-09-05,1.829,1.836
2024-09-06,1.844,1.812
2024-09-09,1.806,1.798
2024-09-10,1.799,1.8
2024-09-11,1.796,1.804
2024-09-12,1.804,1.797
2024-09-13,1.797,1.778
2024-09-18,1.781,1.785
2024-09-19,1.789,1.81
2024-09-20,1.804,1.798
2024-09-23,1.796,1.797
2024-09-24,1.817,1.88
2024-09-25,1.899,1.892
2024-09-26,1.891,1.984
2024-09-27,2.062,2.181
2024-09-30,2.274,2.356
2024-10-08,2.592,2.467
2024-10-09,2.425,2.295
2024-10-10,2.293,2.274
2024-10-11,2.268,2.189
2024-10-14,2.191,2.236
2024-10-15,2.226,2.188
2024-10-16,2.149,2.179
2024-10-17,2.19,2.165
2024-10-18,2.164,2.259
2024-10-21,2.256,2.28
2024-10-22,2.277,2.294
2024-10-23,2.295,2.306
2024-10-24,2.293,2.289
2024-10-25,2.301,2.323
2024-10-28,2.323,2.347
2024-10-29,2.35,2.325
2024-10-30,2.319,2.33
2024-10-31,2.323,2.36
2024-11-01,2.36,2.334
2024-11-04,2.331,2.369
2024-11-05,2.371,2.441
2024-11-06,2.451,2.448
2024-11-07,2.426,2.492
2024-11-08,2.528,2.489
2024-11-11,2.459,2.525
2024-11-12,2.525,2.494
2024-11-13,2.484,2.497
2024-11-14,2.493,2.428
2024-11-15,2.426,2.37
2024-11-18,2.368,2.331
2024-11-19,2.331,2.366
2024-11-20,2.364,2.39
2024-11-21,2.38,2.388
2024-11-22,2.385,2.296
2024-11-25,2.298,2.29
2024-11-26,2.288,2.276
2024-11-27,2.267,2.319
2024-11-28,2.316,2.301
2024-11-29,2.301,2.334
2024-12-02,2.461,2.374
2024-12-03,2.339,2.371
2024-12-04,2.37,2.353
2024-12-05,2.335,2.356
2024-12-06,2.356,2.388
2024-12-09,2.387,2.376
2024-12-10,2.454,2.397
2024-12-11,2.392,2.413
2024-12-12,2.415,2.434
2024-12-13,2.425,2.396
2024-12-16,2.396,2.363
2024-12-17,2.358,2.335
2024-12-18,2.339,2.35
2024-12-19,2.336,2.36
2024-12-20,2.358,2.362
2024-12-23,2.362,2.326
2024-12-24,2.319,2.353
2024-12-25,2.358,2.333
2024-12-26,2.33,2.348
2024-12-27,2.348,2.352
2024-12-30,2.352,2.354
2024-12-31,2.355,2.285
