日期,开盘价,收盘价
2024-03-07,0.831,0.813
2024-03-08,0.814,0.821
2024-03-11,0.817,0.838
2024-03-12,0.839,0.837
2024-03-13,0.838,0.833
2024-03-14,0.831,0.824
2024-03-15,0.821,0.828
2024-03-18,0.827,0.845
2024-03-19,0.843,0.831
2024-03-20,0.83,0.833
2024-03-21,0.838,0.824
2024-03-22,0.822,0.812
2024-03-25,0.81,0.8
2024-03-26,0.799,0.79
2024-03-27,0.79,0.771
2024-03-28,0.77,0.781
2024-03-29,0.779,0.781
2024-04-01,0.784,0.794
2024-04-02,0.794,0.786
2024-04-03,0.788,0.775
2024-04-08,0.774,0.757
2024-04-09,0.756,0.766
2024-04-10,0.769,0.754
2024-04-11,0.752,0.756
2024-04-12,0.758,0.756
2024-04-15,0.757,0.768
2024-04-16,0.764,0.75
2024-04-17,0.753,0.768
2024-04-18,0.766,0.764
2024-04-19,0.759,0.748
2024-04-22,0.741,0.748
2024-04-23,0.748,0.745
2024-04-24,0.746,0.756
2024-04-25,0.753,0.751
2024-04-26,0.751,0.771
2024-04-29,0.776,0.795
2024-04-30,0.794,0.786
2024-05-06,0.799,0.796
2024-05-07,0.795,0.788
2024-05-08,0.786,0.779
2024-05-09,0.779,0.796
2024-05-10,0.796,0.785
2024-05-13,0.78,0.781
2024-05-14,0.782,0.777
2024-05-15,0.775,0.766
2024-05-16,0.768,0.764
2024-05-17,0.763,0.772
2024-05-20,0.771,0.771
2024-05-21,0.769,0.765
2024-05-22,0.766,0.772
2024-05-23,0.771,0.76
2024-05-24,0.758,0.745
2024-05-27,0.744,0.755
2024-05-28,0.753,0.752
2024-05-29,0.75,0.752
2024-05-30,0.75,0.759
2024-05-31,0.761,0.761
2024-06-03,0.761,0.768
2024-06-04,0.767,0.771
2024-06-05,0.77,0.769
2024-06-06,0.774,0.762
2024-06-07,0.762,0.757
2024-06-11,0.756,0.776
2024-06-12,0.78,0.774
2024-06-13,0.777,0.779
2024-06-14,0.775,0.773
2024-06-17,0.771,0.775
2024-06-18,0.774,0.775
2024-06-19,0.777,0.77
2024-06-20,0.771,0.775
2024-06-21,0.77,0.776
2024-06-24,0.772,0.757
2024-06-25,0.755,0.735
2024-06-26,0.734,0.748
2024-06-27,0.744,0.733
2024-06-28,0.731,0.731
2024-07-01,0.73,0.728
2024-07-02,0.725,0.717
2024-07-03,0.717,0.719
2024-07-04,0.719,0.707
2024-07-05,0.706,0.716
2024-07-08,0.714,0.709
2024-07-09,0.705,0.727
2024-07-10,0.725,0.727
2024-07-11,0.739,0.736
2024-07-12,0.732,0.737
2024-07-15,0.734,0.733
2024-07-16,0.731,0.749
2024-07-17,0.748,0.747
2024-07-18,0.742,0.753
2024-07-19,0.749,0.769
2024-07-22,0.768,0.77
2024-07-23,0.77,0.739
2024-07-24,0.739,0.73
2024-07-25,0.727,0.732
2024-07-26,0.733,0.738
2024-07-29,0.737,0.724
2024-07-30,0.723,0.728
2024-07-31,0.726,0.763
2024-08-01,0.764,0.758
2024-08-02,0.75,0.745
2024-08-05,0.741,0.722
2024-08-06,0.73,0.732
2024-08-07,0.73,0.726
2024-08-08,0.724,0.728
2024-08-09,0.733,0.725
2024-08-12,0.722,0.727
2024-08-13,0.727,0.73
2024-08-14,0.731,0.72
2024-08-15,0.719,0.726
2024-08-16,0.726,0.724
2024-08-19,0.724,0.722
2024-08-20,0.723,0.712
2024-08-21,0.71,0.71
2024-08-22,0.71,0.704
2024-08-23,0.702,0.704
2024-08-26,0.704,0.7
2024-08-27,0.699,0.692
2024-08-28,0.691,0.688
2024-08-29,0.686,0.697
2024-08-30,0.695,0.711
2024-09-02,0.709,0.688
2024-09-03,0.686,0.693
2024-09-04,0.688,0.69
2024-09-05,0.691,0.689
2024-09-06,0.689,0.68
2024-09-09,0.677,0.673
2024-09-10,0.673,0.677
2024-09-11,0.675,0.681
2024-09-12,0.683,0.676
2024-09-13,0.675,0.67
2024-09-18,0.672,0.663
2024-09-19,0.666,0.668
2024-09-20,0.667,0.664
2024-09-23,0.662,0.66
2024-09-24,0.663,0.684
2024-09-25,0.689,0.683
2024-09-26,0.682,0.711
2024-09-27,0.722,0.762
2024-09-30,0.813,0.914
2024-10-08,1.097,1.097
2024-10-09,1.078,1.023
2024-10-10,1.028,0.976
2024-10-11,0.952,0.922
2024-10-14,0.921,0.949
2024-10-15,0.94,0.922
2024-10-16,0.898,0.897
2024-10-17,0.916,0.901
2024-10-18,0.9,1.013
2024-10-21,1.02,1.024
2024-10-22,1.005,1.01
2024-10-23,1.0,1.004
2024-10-24,0.995,1.001
2024-10-25,1.002,1.018
2024-10-28,1.017,1.009
2024-10-29,1.01,0.999
2024-10-30,0.992,0.981
2024-10-31,0.981,0.993
2024-11-01,0.983,0.964
2024-11-04,0.961,0.977
2024-11-05,0.977,1.019
2024-11-06,1.024,1.02
2024-11-07,1.011,1.054
2024-11-08,1.078,1.052
2024-11-11,1.052,1.099
2024-11-12,1.099,1.077
2024-11-13,1.068,1.087
2024-11-14,1.081,1.052
2024-11-15,1.047,1.012
2024-11-18,1.014,0.993
2024-11-19,0.996,1.023
2024-11-20,1.015,1.027
2024-11-21,1.026,1.035
2024-11-22,1.034,0.996
2024-11-25,0.995,0.982
2024-11-26,0.978,0.975
2024-11-27,0.974,1.01
2024-11-28,1.01,1.008
2024-11-29,1.005,1.033
2024-12-02,1.032,1.041
2024-12-03,1.041,1.03
2024-12-04,1.043,1.023
2024-12-05,1.016,1.027
2024-12-06,1.03,1.04
2024-12-09,1.038,1.027
2024-12-10,1.095,1.036
2024-12-11,1.034,1.032
2024-12-12,1.029,1.035
2024-12-13,1.029,1.015
2024-12-16,1.013,0.999
2024-12-17,0.997,0.992
2024-12-18,0.993,1.005
2024-12-19,0.994,1.016
2024-12-20,1.013,1.035
2024-12-23,1.035,1.023
2024-12-24,1.026,1.039
2024-12-25,1.042,1.042
2024-12-26,1.04,1.052
2024-12-27,1.05,1.044
2024-12-30,1.041,1.046
2024-12-31,1.046,1.014
